Content,Label
Jul 29 12:16:36 scaqae12dv0301m systemd: Unit exadata-netdiag-dump.service entered failed state. ;-; Jul 29 12:16:36 scaqae12dv0301m systemd: exadata-netdiag-dump.service failed.,1
"Jul 29 12:17:58 scaqae12dv0301m kernel: NMI watchdog: Perf event create on CPU 0 failed with -2 ;-; Jul 29 12:17:58 scaqae12dv0301m kernel: acpi PNP0A03:00: _OSC failed (AE_NOT_FOUND); disabling ASPM ;-; Jul 29 12:17:58 scaqae12dv0301m kernel: acpi PNP0A03:00: fail to add MMCONFIG information, can't access extended PCI configuration space under this bridge. ;-; Jul 29 12:17:58 scaqae12dv0301m kernel: pci 0000:00:01.0: Activating ISA DMA hang workarounds ;-; Jul 29 12:18:03 scaqae12dv0301m multipathd: xvdc: failed to get path uid ;-; Jul 29 12:18:03 scaqae12dv0301m multipathd: xvdb: failed to get path uid ;-; Jul 29 12:18:06 scaqae12dv0301m multipathd: xvdd: failed to get path uid ;-; Jul 29 12:18:06 scaqae12dv0301m multipathd: xvda: failed to get path uid ;-; Jul 29 12:18:13 scaqae12dv0301m multipathd: xvdc: failed to get path uid ;-; Jul 29 12:18:13 scaqae12dv0301m multipathd: xvdb: failed to get path uid ;-; Jul 29 12:18:19 scaqae12dv0301m multipathd: xvda: failed to get path uid ;-; Jul 29 12:18:19 scaqae12dv0301m multipathd: xvdd: failed to get path uid ;-; Jul 29 12:18:23 scaqae12dv0301m multipathd: xvdb: failed to get path uid ;-; Jul 29 12:18:23 scaqae12dv0301m multipathd: xvdc: failed to get path uid ;-; Jul 29 12:18:32 scaqae12dv0301m multipathd: xvda: failed to get path uid ;-; Jul 29 12:18:32 scaqae12dv0301m multipathd: xvdd: failed to get path uid ;-; Jul 29 12:18:33 scaqae12dv0301m multipathd: xvdb: failed to get path uid ;-; Jul 29 12:18:33 scaqae12dv0301m multipathd: xvdc: failed to get path uid",1
"Jul 29 12:19:13 scaqae12dv0301m kernel: NMI watchdog: Perf event create on CPU 0 failed with -2 ;-; Jul 29 12:19:13 scaqae12dv0301m kernel: acpi PNP0A03:00: _OSC failed (AE_NOT_FOUND); disabling ASPM ;-; Jul 29 12:19:13 scaqae12dv0301m kernel: acpi PNP0A03:00: fail to add MMCONFIG information, can't access extended PCI configuration space under this bridge. ;-; Jul 29 12:19:13 scaqae12dv0301m kernel: pci 0000:00:01.0: Activating ISA DMA hang workarounds ;-; Jul 29 12:19:18 scaqae12dv0301m multipathd: xvdc: failed to get path uid ;-; Jul 29 12:19:18 scaqae12dv0301m multipathd: xvdb: failed to get path uid ;-; Jul 29 12:19:21 scaqae12dv0301m multipathd: xvda: failed to get path uid ;-; Jul 29 12:19:21 scaqae12dv0301m multipathd: xvdd: failed to get path uid ;-; Jul 29 12:19:28 scaqae12dv0301m multipathd: xvdc: failed to get path uid ;-; Jul 29 12:19:28 scaqae12dv0301m multipathd: xvdb: failed to get path uid",1
Jul 29 12:19:40 scaqae12dv0301m multipathd: xvda: failed to get path uid ;-; Jul 29 12:19:40 scaqae12dv0301m multipathd: xvdd: failed to get path uid ;-; Jul 29 12:19:41 scaqae12dv0301m mcelog: failed to prefill DIMM database from DMI data ;-; Jul 29 12:19:44 scaqae12dv0301m multipathd: xvdb: failed to get path uid ;-; Jul 29 12:19:44 scaqae12dv0301m multipathd: xvdc: failed to get path uid ;-; Jul 29 12:19:53 scaqae12dv0301m multipathd: xvdd: failed to get path uid ;-; Jul 29 12:19:53 scaqae12dv0301m multipathd: xvda: failed to get path uid ;-; Jul 29 12:19:54 scaqae12dv0301m multipathd: xvdb: failed to get path uid ;-; Jul 29 12:19:54 scaqae12dv0301m multipathd: xvdc: failed to get path uid,1
"Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.13,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.13,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.14,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.13,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.14,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.14,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.14,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.14,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.13,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.13,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.13,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.13,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.14,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.14,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.13,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:41:05 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.14,2> stalling for more than 1 min...(drops=9 err=0)",0
"Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.9,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.10,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.9,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.9,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.9,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.9,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.10,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.10,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.10,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.10,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.10,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.9,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.10,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.9,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.9,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.10,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.12,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.12,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.11,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.11,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.12,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.11,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.12,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.12,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.11,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.12,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.11,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.11,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.11,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.11,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.12,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:44:34 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.12,2> stalling for more than 1 min...(drops=9 err=0)",0
"Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.13,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.13,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.14,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.13,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.13,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.14,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.14,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.13,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.14,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.13,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.14,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.14,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.13,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.14,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.14,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:46:55 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.13,2> stalling for more than 1 min...(drops=9 err=0)",0
"Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused) ;-; Jul 29 12:50:11 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused) ;-; Jul 29 12:50:13 scaqae12dv0301m kernel: sd 2:0:0:1: [sda] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:13 scaqae12dv0301m kernel: sd 3:0:0:1: [sdb] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:13 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:0. ;-; Jul 29 12:50:13 scaqae12dv0301m kernel: sd 17:0:0:1: [sdm] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:13 scaqae12dv0301m kernel: sd 4:0:0:1: [sdc] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:13 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:32. ;-; Jul 29 12:50:13 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:32. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: sd 6:0:0:1: [sde] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: sd 5:0:0:1: [sdd] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:32. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:32. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: sd 11:0:0:1: [sdg] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: sd 10:0:0:1: [sdf] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:32. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:48. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: sd 12:0:0:1: [sdh] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: sd 7:0:0:1: [sdn] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:48. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:48. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:48. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: sd 9:0:0:1: [sdp] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: sd 8:0:0:1: [sdo] Synchronize Cache(10) failed: Result: hostbyte=DID_TRANSPORT_FAILFAST driverbyte=DRIVER_OK ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:80. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:112. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:112. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:112. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:208. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:208. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:224. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:224. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:224. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:224. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:144. ;-; Jul 29 12:50:14 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:176. ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.10,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.10,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.9,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.10,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.9,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.9,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.9,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.10,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.9,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.9,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.10,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.10,5> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.9,0> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.10,4> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.9,2> stalling for more than 1 min...(drops=9 err=0) ;-; Jul 29 12:50:19 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.10,5> stalling for more than 1 min...(drops=9 err=0)",1
"Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.12,0> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.12,4> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.12,4> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.12,5> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.12,2> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.11,2> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.11,4> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.11,0> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.12,0> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.11,5> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.12,5> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.11,4> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.11,5> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.11,0> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.53,::ffff:192.170.52.11,2> stalling for more than 1 min...(drops=10 err=0) ;-; Jul 29 12:51:32 scaqae12dv0301m kernel: RDS/IB: re-connect <::ffff:192.170.52.52,::ffff:192.170.52.12,2> stalling for more than 1 min...(drops=10 err=0)",0
"Jul 29 12:57:31 scaqae12dv0301m ohasd[144520]: CRS-4000: Command Stop failed, or completed with errors. ;-; Jul 29 12:57:31 scaqae12dv0301m init.ohasd[144519]: CRS-4000: Command Stop failed, or completed with errors. ;-; Jul 29 12:57:33 scaqae12dv0301m systemd[1]: systemd-networkd.socket failed to queue service startup job (Maybe the service file is missing or not a non-template unit?): Transaction is destructive. ;-; Jul 29 12:57:33 scaqae12dv0301m systemd[1]: Unit systemd-networkd.socket entered failed state.",1
Jul 29 12:59:00 scaqae12dv0301m systemd[1]: Unit exadata-netdiag-dump.service entered failed state. ;-; Jul 29 12:59:00 scaqae12dv0301m systemd[1]: exadata-netdiag-dump.service failed. ;-; Jul 29 12:59:00 scaqae12dv0301m systemd[1]: Failed unmounting /u01.,1
